date,id,windspeed,winddirection,airtemp,humidity,rainfall,shortwave,longwave,pressure,surfacetemp,subsurfacetemp,salinity,waterpressure,current
2010-01-24 11:14:14,72,6.53,184,18.4,62,34.26,147.39,612.26,779.9,24.3,-2.54,30.64,97.58,0.93
2009-09-07 11:50:06,17,12.78,352,16.0,60,38.72,425.24,237.42,1150.4,15.33,11.66,35.51,42.85,0.0
2017-11-10 15:56:36,27,10.56,137,16.5,56,21.33,1988.18,846.76,785.3,21.7,25.31,19.28,170.24,0.99
2017-09-28 01:04:58,60,12.28,53,19.3,67,10.18,916.69,456.81,932.5,0.43,10.43,11.34,93.99,0.82
2015-06-26 10:35:50,91,8.5,128,30.1,57,0.11,1112.88,22.7,1006.4,10.5,-7.84,7.71,81.49,0.0
2015-05-05 13:38:36,59,2.69,206,17.9,63,26.26,47.1,364.67,969.6,15.81,8.96,28.6,146.8,0.38
2013-10-22 05:43:22,8,19.91,83,31.7,65,30.74,195.34,945.57,910.4,12.24,34.92,34.14,173.93,0.13
2008-01-02 15:34:00,98,9.63,119,39.4,62,14.26,1416.34,329.11,877.6,-2.6,32.49,39.54,117.99,0.52
2012-12-25 00:28:38,89,3.36,52,15.4,58,1.37,585.38,-86.6,788.0,9.63,4.32,34.46,126.88,0.96
2016-09-08 08:08:28,84,10.39,17,-6.6,62,43.67,1563.28,189.53,866.9,35.69,36.87,9.76,146.97,0.6
2016-07-09 12:02:42,91,1.17,333,38.3,60,45.6,1236.5,827.94,767.5,12.98,18.3,14.23,111.88,0.49
2013-01-12 13:40:18,93,4.36,248,23.7,68,11.47,0.49,-46.57,1177.5,32.42,10.49,14.93,82.1,0.27
2012-05-24 15:27:00,58,13.64,214,-3.8,60,22.52,1721.28,371.13,1102.2,-7.16,3.73,35.41,147.38,0.84
2012-09-06 19:22:22,46,0.54,37,-5.7,57,27.3,791.33,239.2,1073.1,10.52,35.16,26.59,77.2,0.31
2017-06-21 13:26:49,62,6.47,149,-4.4,58,47.14,158.71,-76.94,1159.5,34.29,10.18,2.76,167.58,0.32
2010-09-05 23:53:35,72,5.89,80,-3.7,66,25.26,895.56,-37.39,828.1,22.58,21.32,4.51,69.87,0.38
2015-02-28 17:07:33,32,7.1,222,12.3,70,15.4,693.52,457.18,718.1,35.11,3.42,1.57,86.72,0.88
2012-09-23 13:41:56,70,0.67,309,21.7,63,34.59,906.29,-6.39,947.6,27.37,12.97,28.37,100.4,0.81
2010-11-18 18:00:37,89,6.92,102,-2.3,70,11.57,1647.56,895.65,1082.3,31.4,17.82,2.3,114.21,0.26
2008-12-30 08:19:04,91,10.81,102,-5.7,62,41.6,727.82,-51.3,831.8,24.61,-4.1,38.56,136.3,0.43
2011-10-10 04:24:46,28,11.55,83,15.1,69,5.87,719.34,992.18,1119.1,31.7,12.38,5.23,36.35,0.88
2009-08-30 18:15:17,6,17.69,97,30.4,61,37.56,303.3,300.8,1055.0,27.6,8.48,13.7,132.13,0.41
2012-08-08 05:06:00,77,8.27,80,19.2,70,7.11,164.48,398.34,1098.4,8.58,37.1,35.99,127.15,0.33
2014-09-21 18:39:09,33,8.2,73,-5.4,66,40.72,710.31,479.6,951.6,14.3,22.39,30.56,52.72,0.41
2008-01-12 07:41:37,51,18.49,142,27.0,61,47.16,899.67,257.31,809.0,4.97,5.33,12.77,23.53,0.37
2014-10-13 18:04:57,88,6.54,295,39.0,64,23.76,1839.29,744.0,793.6,19.51,11.35,39.78,136.9,0.2
2009-08-10 21:04:02,38,11.68,42,21.5,62,41.55,153.39,-53.7,1153.9,7.72,27.6,8.78,9.7,0.71
2010-04-11 23:11:13,31,3.82,91,17.6,58,34.66,300.89,969.6,796.9,39.96,27.2,23.71,136.91,0.31
2012-05-15 16:35:06,65,8.46,101,-7.0,59,5.44,420.3,181.45,803.8,32.68,20.98,26.86,175.29,0.28
2012-08-11 02:33:25,33,4.7,118,18.6,60,20.6,110.89,781.91,1120.8,7.18,6.9,27.36,95.86,0.38
2011-03-31 04:57:30,20,10.12,347,22.8,59,25.88,650.75,-78.47,1174.9,33.9,39.69,9.41,36.85,0.25
2014-05-07 19:46:56,4,9.27,2,22.0,59,34.9,456.74,980.32,915.0,-3.86,18.75,25.62,113.86,0.9
2010-02-06 02:50:59,53,12.1,248,17.7,59,7.17,1594.86,-3.56,1042.1,25.38,36.84,3.96,95.31,0.11
2013-06-20 05:14:00,75,19.98,145,25.5,58,9.62,398.76,185.19,1110.4,-5.19,13.28,7.29,186.0,0.22
2010-10-24 11:42:32,60,9.68,178,15.7,56,25.81,922.29,478.16,1033.0,9.45,-5.75,9.55,72.74,0.48
2010-09-27 12:03:37,44,4.17,175,24.4,69,35.98,1544.7,618.97,738.4,34.63,12.98,18.91,69.58,0.2
2013-11-21 03:24:35,22,13.26,342,19.1,57,13.18,1506.3,209.42,779.9,15.86,31.73,21.42,158.95,0.8
2009-10-10 11:16:32,65,19.62,98,23.6,56,15.81,527.26,837.29,808.6,12.24,10.5,27.67,141.46,0.83
2016-07-22 14:41:55,17,10.97,304,39.2,67,34.14,563.31,829.81,883.3,37.2,-6.11,3.47,188.94,0.45
2011-10-24 20:13:04,26,19.21,320,34.6,56,20.47,1836.93,135.1,717.7,8.58,0.86,33.99,149.96,0.84
2015-04-14 20:01:01,62,5.9,295,37.8,64,13.75,1347.77,687.48,1164.2,32.4,25.59,33.17,36.85,0.18
2011-01-30 20:33:57,46,13.5,159,21.4,64,4.77,1128.91,702.44,900.3,13.7,22.93,26.36,167.5,0.71
2016-09-18 01:12:52,76,16.28,163,17.9,70,11.12,364.52,324.98,1057.0,36.28,13.21,2.38,68.98,0.43
2008-01-16 11:34:43,4,10.43,84,-4.1,62,9.24,463.46,666.48,805.0,21.83,38.24,33.72,71.7,0.1
2011-01-19 04:57:24,32,12.1,7,-3.9,68,35.97,846.12,11.23,712.6,30.25,34.66,10.95,118.67,0.2
2010-03-18 08:14:32,51,3.42,144,16.9,57,25.94,610.94,910.58,1010.6,19.56,-3.6,32.72,196.42,0.54
2013-10-24 06:09:26,40,1.58,68,17.1,70,29.25,1305.71,476.97,743.3,10.54,1.2,28.34,87.67,0.22
2015-08-17 13:11:04,22,3.1,117,15.4,70,25.74,200.37,791.83,864.7,26.44,5.31,39.38,45.71,0.49
2014-07-09 12:53:06,40,8.4,180,-5.0,66,27.57,263.7,972.41,1141.5,30.76,18.58,37.75,87.63,0.8
2016-01-19 01:02:47,17,19.96,77,15.6,56,15.58,1191.9,164.32,893.8,3.75,17.4,0.96,39.25,0.3
2015-03-15 04:46:17,2,7.21,106,37.1,57,22.1,1254.3,266.7,986.6,12.61,-9.97,37.9,8.97,0.76
2015-05-28 11:58:21,98,7.23,343,15.1,65,41.58,1869.79,384.9,1138.4,1.51,28.34,2.64,80.46,0.16
2014-11-28 06:01:30,5,13.36,289,-3.5,64,49.12,1628.59,458.38,922.3,-3.35,11.25,7.63,59.37,0.49
2015-02-11 14:07:40,36,9.17,143,-1.9,66,47.51,189.63,177.72,719.9,2.97,26.85,5.28,81.49,0.77
2013-10-18 03:47:42,38,18.73,242,25.7,57,24.98,1063.27,116.87,1125.4,34.55,16.31,28.17,0.11,0.15
2016-10-07 19:23:06,78,16.65,184,36.3,61,10.89,1213.33,919.14,823.9,16.91,7.3,31.48,84.75,0.46
2015-01-24 10:21:11,41,4.56,241,-6.7,57,31.74,123.17,339.88,908.6,21.66,4.14,28.25,136.43,0.81
2012-03-22 09:50:21,19,5.25,15,18.9,57,10.72,207.53,-29.82,1090.0,15.87,-3.78,23.93,78.86,0.66
2012-08-29 23:15:19,31,1.2,25,17.0,65,2.64,600.49,618.7,988.4,9.17,21.82,10.53,43.94,0.19
2011-05-16 07:20:15,5,3.56,164,-6.5,57,27.2,305.9,502.34,795.9,2.3,39.39,10.59,135.16,0.3
2017-02-06 05:38:17,23,10.31,32,-6.8,62,28.41,649.78,690.5,715.9,-6.13,-2.86,3.52,69.66,0.55
2012-09-13 00:28:19,4,5.82,166,-2.9,69,48.23,1260.3,833.57,760.4,2.49,19.62,33.27,160.17,0.94
2016-11-28 12:11:52,12,12.55,202,18.2,66,17.32,335.28,236.7,1065.6,31.68,36.65,34.57,35.93,0.46
2013-05-19 05:45:45,43,19.84,280,-3.5,57,37.8,392.1,588.56,934.5,13.16,6.45,24.65,138.21,0.48
2009-06-19 12:51:45,56,7.9,136,30.5,65,2.3,408.61,24.2,741.7,29.36,19.38,12.93,31.38,0.43
2013-08-21 21:12:19,5,3.21,6,-5.5,64,30.92,676.84,590.19,909.2,20.44,8.79,26.6,25.85,0.84
2007-11-28 20:01:32,16,12.43,307,-1.4,59,35.7,1994.21,68.27,947.0,23.58,36.74,2.48,154.76,0.8
2010-10-19 06:01:09,41,1.41,35,21.0,62,28.69,653.1,668.73,809.1,26.97,30.63,33.55,164.35,0.24
2016-05-04 17:38:47,38,19.55,278,24.8,63,34.6,1763.56,462.33,769.4,19.93,38.71,35.76,39.2,0.35
2011-04-04 20:04:29,68,15.2,300,31.0,68,8.8,1757.13,63.86,732.1,13.18,6.47,29.4,54.31,0.99
2011-08-22 00:52:51,96,7.4,292,17.3,59,32.29,254.7,294.3,860.5,15.49,18.31,28.94,180.87,0.25
2009-10-09 21:18:43,38,13.47,299,-2.8,69,28.31,903.87,140.82,772.0,6.56,24.2,10.96,29.73,0.38
2010-10-02 16:35:47,10,7.43,198,25.9,70,46.99,1313.5,975.25,1174.9,22.64,-4.52,6.64,63.75,0.56
2015-06-16 21:57:02,83,16.64,210,15.0,65,2.55,406.47,456.97,998.6,28.48,27.42,3.22,70.5,0.62
2014-12-24 17:50:03,77,7.83,142,22.1,68,2.29,567.77,531.69,889.3,19.83,-4.15,32.3,197.21,0.28
2008-03-18 02:12:46,25,5.89,247,11.0,68,1.63,590.87,277.95,1022.2,31.87,7.38,30.35,25.29,0.49
2008-02-14 21:56:11,28,3.53,96,-6.4,69,33.88,1745.81,353.23,882.1,14.33,12.23,26.27,140.36,0.37
2013-02-03 12:39:51,72,15.94,44,23.6,62,31.67,16.99,-25.84,1037.1,22.62,24.73,15.89,158.14,0.45
2015-03-26 04:13:31,90,5.32,139,-3.2,68,26.85,1499.31,652.42,1073.8,6.82,13.87,39.52,199.65,0.39
2017-06-29 03:15:17,26,15.79,132,18.7,62,37.78,82.69,238.52,1134.9,-7.71,7.7,5.66,37.9,0.81
2016-05-23 12:10:19,23,9.86,334,-4.1,58,41.53,449.31,158.21,1054.3,-3.47,-3.89,8.9,150.33,0.6
2012-10-21 19:43:20,49,12.63,184,15.2,56,15.91,123.55,33.59,1117.9,5.7,14.83,2.21,65.47,0.17
2016-07-24 07:19:06,24,12.9,186,24.5,62,18.0,986.54,884.31,1091.8,19.41,0.74,13.55,97.96,0.72
2017-10-14 06:48:43,100,1.49,356,37.7,56,20.7,435.29,418.91,1046.3,30.5,39.46,20.91,168.0,0.75
2017-11-05 06:54:52,93,16.48,298,-6.2,63,24.78,1367.52,409.78,788.8,30.61,31.15,22.74,89.68,0.41
2009-03-23 04:59:23,29,16.16,355,24.2,70,31.37,274.38,349.41,1082.0,16.76,28.0,1.47,28.29,0.46
2014-01-16 21:33:25,61,8.54,179,34.4,56,23.65,949.92,410.9,740.6,32.87,12.88,13.57,60.56,0.5
2010-02-08 02:33:35,88,11.66,300,19.1,60,37.38,17.2,375.98,1057.7,15.2,0.0,36.32,28.67,0.74
2011-05-09 16:41:09,4,7.33,242,-5.5,63,33.0,938.5,829.57,1045.3,24.92,30.56,29.17,145.83,0.65
2017-10-01 09:39:37,7,7.71,208,38.1,67,37.77,1734.74,124.8,1053.7,7.5,24.75,35.36,118.23,0.64
2017-03-20 09:04:37,3,13.95,89,15.6,63,37.28,1064.51,345.47,1015.1,25.84,1.57,12.81,52.28,0.85
2015-06-29 05:32:37,62,12.83,62,13.0,62,19.33,871.97,29.54,908.7,30.75,38.34,21.71,89.94,0.96
2008-02-12 03:47:40,73,2.32,63,30.4,69,45.87,1393.28,417.6,1139.4,16.8,11.7,23.48,18.22,0.84
2014-02-27 01:42:59,57,18.32,10,-3.0,57,0.72,1046.54,853.5,1152.3,0.34,11.54,8.94,134.51,0.96
2014-12-19 08:07:06,70,3.79,177,17.3,69,36.42,353.17,392.25,795.9,-9.88,29.14,24.64,145.61,0.93
2013-05-10 16:32:59,52,7.95,216,36.7,59,33.84,720.4,418.2,1122.5,6.79,30.25,20.5,65.56,0.68
2011-07-15 14:58:12,22,7.78,161,19.5,69,3.3,1299.75,498.1,1055.5,21.34,14.59,7.88,80.4,0.6
2008-04-10 05:44:16,45,14.46,89,26.4,63,7.12,1096.68,241.67,1138.3,35.93,-8.98,26.25,24.1,0.2
2013-09-30 08:17:10,39,10.96,42,20.2,62,25.51,1320.64,71.27,960.7,4.37,32.19,16.15,43.61,0.1
2014-03-08 22:33:43,44,7.77,237,20.1,70,31.26,1785.5,115.3,844.3,39.44,7.4,30.14,111.89,0.98
2016-01-14 13:21:43,46,16.84,63,24.9,69,8.78,1229.47,729.28,703.1,-2.78,-6.57,11.96,44.4,0.64
2013-12-16 01:35:49,96,13.79,55,-2.2,63,4.89,483.74,242.0,1038.6,39.18,13.45,5.86,123.16,0.5
2012-09-02 14:45:09,44,18.9,172,15.8,64,30.27,1215.16,291.57,1099.6,26.7,-1.64,3.21,14.98,0.87
2009-02-06 15:31:31,45,11.87,350,24.7,56,18.1,519.79,204.75,936.9,-7.91,35.6,29.42,31.22,0.77
2009-11-13 23:35:25,92,3.36,102,21.8,70,45.24,1546.34,768.46,750.7,27.31,3.3,28.47,151.68,0.48
2014-03-05 15:00:48,14,17.23,297,-6.0,68,28.24,496.32,468.68,1108.2,23.31,32.81,13.58,176.44,0.23
2014-07-09 21:01:40,77,14.59,142,29.8,60,48.33,332.84,-21.43,1025.8,27.68,33.32,22.5,146.83,0.33
2013-03-07 23:30:58,29,8.73,108,20.3,64,39.79,1335.9,612.35,928.2,33.26,6.18,30.8,179.22,0.77
2016-06-24 13:17:26,93,2.34,204,15.7,57,37.54,1478.28,881.63,991.3,6.71,11.46,6.54,81.81,0.59
2016-12-12 02:31:44,51,11.39,189,26.7,65,13.46,724.45,368.13,784.4,-8.8,15.92,39.78,51.8,0.42
2014-11-26 13:19:46,80,13.19,86,21.8,60,35.14,1695.82,205.41,827.3,36.28,14.79,11.76,158.16,0.82
2015-10-27 18:10:58,93,2.5,99,17.2,63,43.2,453.55,384.96,1064.8,3.32,31.89,13.44,27.31,0.64
2013-04-08 14:26:04,100,6.3,22,-6.1,58,29.62,320.61,238.32,1022.2,39.11,-8.63,38.4,32.34,0.77
2015-07-19 14:39:04,37,19.67,73,-3.9,65,17.11,1498.21,692.82,972.2,23.3,10.15,34.74,35.84,0.3
2011-03-16 11:07:12,89,9.84,335,-6.7,56,33.78,692.73,383.41,1045.7,10.3,29.74,37.49,73.26,0.95
2008-06-27 12:22:13,5,11.71,124,18.0,57,8.32,165.97,210.9,706.0,-4.32,13.1,19.13,159.28,0.15
2011-11-10 01:36:42,51,13.8,182,18.2,69,49.41,1653.63,673.85,878.4,33.16,15.54,14.4,16.57,0.72
2015-01-13 03:08:56,96,18.24,24,-5.9,70,45.9,983.81,712.4,963.1,12.53,26.53,11.35,36.57,0.67
2012-01-05 21:47:16,94,18.71,333,17.2,65,48.79,1244.65,244.2,1128.0,17.59,13.36,24.26,7.44,0.56
2013-12-22 10:24:27,40,14.14,54,20.3,58,38.12,1547.86,777.2,831.0,-7.23,24.33,6.22,157.55,0.19
2011-08-21 17:29:57,64,16.52,215,-3.5,61,6.84,1681.24,484.74,907.5,-6.3,-3.76,27.9,30.73,0.97
2016-09-04 10:03:54,18,10.98,334,-2.4,56,49.19,915.82,488.14,848.4,32.84,9.63,2.58,126.96,0.48
2011-11-05 15:37:16,43,3.22,60,29.0,57,49.35,1176.22,687.3,958.1,39.92,26.3,35.5,186.68,0.28
2011-12-19 03:23:11,29,8.99,91,19.9,63,48.6,1342.81,296.27,1089.6,24.82,19.62,36.81,112.74,0.11
2016-05-02 11:48:03,36,0.58,291,13.2,56,24.17,1733.96,606.37,993.9,22.32,-7.3,20.8,11.9,0.12
2010-05-29 12:48:48,86,7.17,145,24.4,57,48.75,1970.34,131.1,1055.3,12.22,23.57,12.95,130.73,0.8
2017-09-06 10:53:04,94,14.57,66,20.9,68,47.92,1659.32,-12.65,804.2,19.88,24.64,14.8,8.77,0.77
2017-02-21 14:00:22,79,12.46,167,23.8,66,11.81,1405.6,419.85,919.8,13.68,1.9,36.7,171.61,0.64
2017-08-23 23:38:18,21,3.19,70,12.0,69,46.84,90.94,754.23,761.1,3.92,9.64,1.64,52.6,0.69
2015-07-29 05:33:30,77,5.2,234,28.0,67,49.46,1945.46,579.78,707.3,14.38,36.62,18.2,96.83,0.35
2011-01-19 18:56:22,25,11.81,237,-2.0,65,7.24,228.86,398.74,955.5,0.36,5.69,39.18,128.55,0.89
2013-02-15 20:24:13,99,5.45,218,-1.9,61,14.4,1854.77,43.95,775.9,24.86,14.62,25.66,102.66,0.4
2014-10-01 22:03:14,19,19.38,292,-1.3,62,26.81,1725.27,110.53,793.6,17.24,26.17,6.15,5.83,0.93
2014-07-17 03:59:02,99,3.85,94,-3.5,69,38.78,1838.71,-50.18,913.1,37.9,36.48,1.3,115.81,0.78
2009-08-07 11:59:05,76,16.34,343,34.9,59,32.33,25.35,29.42,705.4,-3.65,-3.4,6.33,164.1,0.17
2015-05-05 09:19:53,27,6.7,179,32.1,60,35.9,1678.37,886.55,727.6,28.2,26.9,3.31,199.31,0.66
2008-10-22 06:45:38,42,11.6,88,18.8,65,33.19,588.11,525.1,899.1,38.85,16.1,4.89,101.99,0.31
2016-03-02 08:18:12,63,11.99,206,33.8,58,25.41,752.89,-20.69,890.8,36.86,35.63,15.86,100.12,0.5
2009-03-07 15:03:25,29,5.68,198,-1.7,70,26.39,1731.47,840.4,799.6,8.88,36.54,27.92,84.94,0.51
2008-01-03 11:17:10,4,11.25,3,-5.1,69,13.35,817.79,255.19,878.6,3.8,19.4,5.58,35.2,0.2
2008-04-17 04:56:35,1,19.83,266,19.8,65,7.84,568.85,256.22,943.6,35.8,36.98,33.56,96.65,0.23
2012-12-09 12:42:00,87,10.36,150,15.2,61,13.83,624.64,13.7,791.0,17.42,0.62,24.76,30.83,0.4
2017-02-19 00:08:03,31,0.69,183,-3.2,70,19.33,917.93,50.67,732.5,14.55,5.68,6.61,189.29,0.29
2013-08-20 08:21:52,9,7.1,86,-3.8,64,18.78,1628.99,44.86,876.1,21.27,-5.68,2.21,72.8,0.74
2016-11-24 21:29:07,8,15.45,113,-5.4,56,24.3,914.13,900.7,923.5,15.23,24.67,21.26,57.17,0.68
2008-05-25 05:44:51,85,11.16,20,-1.9,67,45.35,1880.43,69.4,1122.2,9.1,8.92,3.88,74.97,0.34
2014-01-20 03:23:13,94,19.11,61,21.8,57,35.39,1404.47,255.99,945.2,4.46,34.88,17.58,8.25,0.96
2011-09-16 02:02:57,79,18.89,41,28.0,60,42.3,1247.68,551.37,1025.8,-8.8,39.16,20.63,82.6,0.41
2009-12-25 11:02:03,58,1.4,158,34.7,67,40.52,853.97,713.25,1102.3,9.8,6.7,3.3,45.53,0.78
2013-08-13 14:39:21,36,14.16,214,18.2,60,46.88,213.4,847.6,718.8,16.24,25.55,11.34,176.35,0.72
2015-01-09 16:02:06,36,19.35,95,19.2,61,14.69,1568.95,894.24,1198.6,21.71,-4.45,0.11,171.35,0.71
2011-12-27 12:56:30,89,9.66,240,27.2,59,28.0,220.9,970.56,862.4,1.34,1.18,35.99,64.18,0.1
2009-03-22 16:11:33,57,5.25,186,-6.9,62,34.95,1055.39,741.88,1003.1,7.17,10.17,24.73,3.67,0.85
2017-03-29 23:56:05,83,18.88,296,19.5,69,44.58,195.2,725.57,843.7,25.74,-1.67,22.47,51.67,0.75
2007-11-30 07:36:59,6,12.32,229,-4.8,59,41.98,1296.2,379.15,1047.2,-5.78,29.23,6.1,18.93,0.98
2008-07-29 21:46:17,33,2.18,247,17.6,66,1.99,1040.47,745.88,913.0,-7.42,12.27,3.2,49.79,0.21
2017-06-30 05:14:35,71,8.42,22,-1.7,59,18.89,1820.96,47.75,708.6,24.84,32.61,26.8,95.7,0.4
2017-04-17 18:57:14,67,9.89,157,-3.5,62,1.11,1597.41,627.44,1146.6,16.35,27.91,23.64,47.88,0.7
2017-06-28 12:56:53,97,0.14,4,24.2,62,16.27,1129.6,214.57,771.0,-8.39,14.82,37.92,163.33,0.11
2015-02-25 14:46:18,43,6.82,53,20.3,70,2.15,1814.88,355.4,741.3,21.99,2.17,15.77,187.53,0.5
2008-04-28 11:14:11,24,6.53,356,17.6,69,30.81,621.82,574.31,1157.9,32.39,9.6,28.18,34.8,0.76
2010-02-23 02:47:24,36,19.95,134,-1.8,61,41.12,1400.5,861.39,1194.6,31.92,4.33,39.13,121.3,0.86
2013-10-22 11:02:50,73,6.15,225,15.3,59,21.56,1191.51,199.82,1085.0,2.65,16.86,39.3,184.6,0.2
2013-01-07 01:35:57,91,18.76,240,18.5,70,10.51,1979.53,844.79,1140.4,11.67,-6.33,32.51,181.79,0.99
2008-10-20 17:12:55,83,3.57,24,-3.0,66,15.61,601.72,207.91,834.6,7.16,37.62,24.8,11.16,0.42
2008-10-10 05:49:01,34,19.17,263,37.9,64,1.36,1038.2,685.22,766.1,7.24,1.77,4.49,116.1,0.94
2016-04-07 19:05:48,85,1.94,301,24.2,57,7.62,1788.84,224.61,711.4,27.4,-7.69,23.22,198.87,0.32
2017-06-01 02:08:53,21,5.3,344,33.6,68,48.11,732.57,303.34,756.0,1.88,19.78,4.28,183.96,0.1
2017-03-01 16:59:20,10,17.1,130,16.4,63,22.2,465.19,614.94,961.5,-7.6,22.24,29.15,74.67,0.63
2012-09-21 15:57:27,17,14.86,68,19.1,61,42.32,1161.96,203.19,827.2,-5.63,36.84,31.91,92.53,0.41
2017-03-22 05:28:55,29,2.63,36,-5.2,57,19.95,1349.98,950.7,949.8,28.39,24.68,33.64,165.38,0.34
2008-05-05 15:11:33,49,5.46,277,-3.3,62,40.11,621.63,383.59,896.3,38.9,-3.86,38.67,194.53,0.0
2012-04-18 03:26:05,49,4.76,200,11.7,65,43.57,1547.75,792.1,1033.1,33.32,2.94,37.42,190.67,0.5
2008-08-26 08:33:05,26,19.59,60,30.9,63,26.3,639.67,234.24,975.2,18.79,39.64,30.8,38.16,0.46
2012-06-21 21:39:31,82,12.68,134,21.9,70,45.43,1186.22,26.33,947.8,21.54,18.58,38.54,73.0,0.96
2009-08-17 11:47:45,43,19.11,327,-4.2,62,35.85,1605.4,666.65,1173.4,-7.42,29.4,37.77,177.34,0.27
2017-09-06 22:46:31,75,5.9,298,13.0,58,23.76,1810.49,960.81,745.3,35.82,-5.89,4.9,45.93,0.37
2009-10-19 03:27:45,88,3.99,141,29.5,70,45.77,1472.92,575.27,1158.8,37.82,8.0,22.27,94.79,0.79
2011-03-14 11:41:08,16,5.81,158,20.5,58,22.66,1516.24,484.34,1099.3,25.58,22.12,32.37,81.36,0.6
2010-01-04 01:46:46,33,17.51,91,34.6,61,31.6,404.9,56.41,1157.5,18.1,35.7,23.22,104.6,0.75
2017-02-20 17:37:42,69,1.66,113,-5.9,59,6.75,203.82,501.8,1047.1,37.72,2.76,6.17,193.57,0.14
2016-05-17 23:28:58,86,0.29,291,17.1,69,1.36,1646.67,674.7,1082.6,8.85,22.0,25.55,179.85,0.5
2015-08-21 06:59:56,17,3.89,240,16.0,60,3.41,701.29,735.33,829.0,16.23,23.96,37.42,83.62,0.57
2012-03-11 17:49:48,37,14.21,315,-6.9,60,44.93,1583.32,203.59,920.8,-8.91,-9.2,28.63,142.11,0.22
2012-10-04 03:23:21,16,2.62,1,15.8,58,27.73,117.72,781.66,866.9,31.25,-9.67,17.67,70.3,0.77
2011-09-21 12:33:36,83,17.34,65,-2.5,68,6.13,1508.37,779.75,730.9,4.42,3.9,14.12,9.45,0.7
2014-04-01 21:48:24,56,8.9,287,-1.5,66,41.77,327.81,824.65,900.0,24.86,11.75,8.89,130.68,0.17
2017-08-20 23:36:25,100,14.49,245,22.6,62,1.39,1446.31,434.82,1142.1,-7.13,24.74,37.92,51.42,0.28
2012-12-06 01:24:31,61,8.27,257,36.0,69,42.63,1490.33,457.77,777.7,-5.58,25.64,14.59,67.92,0.25
2014-07-07 02:42:41,15,6.61,32,17.1,57,42.76,131.4,949.79,1186.9,39.53,38.89,15.98,32.84,0.14
2010-02-13 01:34:54,61,15.23,83,-4.0,66,14.36,1993.52,403.59,1014.3,-3.45,22.19,10.2,16.25,0.41
2009-09-07 22:12:14,21,7.87,140,20.3,64,45.78,495.36,82.38,1098.5,26.4,25.25,11.66,119.3,0.79
2014-08-16 13:09:24,20,0.74,26,24.2,59,45.89,1989.24,447.17,1076.3,12.67,32.43,13.19,29.71,0.75
2008-06-21 07:10:53,86,0.3,288,21.2,59,14.24,1181.49,874.47,740.1,-3.18,27.92,29.91,111.3,0.84
2012-09-07 21:05:13,46,1.0,39,-5.6,68,23.59,1313.58,428.46,1088.1,19.41,32.71,11.47,151.96,0.24
2011-04-23 23:29:57,73,2.8,85,22.5,56,46.8,1293.8,73.8,977.1,2.43,38.7,30.69,10.6,0.15
2010-02-09 09:21:21,82,11.19,296,-1.7,65,32.89,1708.93,545.27,842.8,18.74,14.78,20.65,173.3,0.9
2011-01-27 20:48:10,46,16.62,36,19.3,57,3.0,191.7,508.74,1161.9,3.75,-9.74,13.84,157.95,0.36
2015-07-22 09:02:33,45,1.63,26,20.0,56,44.83,462.11,836.31,1012.3,-8.13,23.6,20.57,43.93,0.2
2008-12-09 16:44:28,14,2.42,294,36.8,68,43.58,1163.23,288.66,1051.7,25.71,-3.2,21.81,66.26,0.34
2009-06-30 18:28:31,60,17.63,311,22.0,57,29.8,416.4,155.21,1176.6,22.57,4.58,7.49,30.96,0.56
2013-02-15 01:29:32,57,15.15,188,16.4,65,22.62,1239.85,967.36,1093.8,31.8,7.51,17.31,118.62,0.98
2011-10-05 05:19:06,69,4.71,335,-3.1,56,26.26,602.18,791.82,1067.7,14.31,-2.89,38.18,73.35,0.58
2014-05-15 03:44:37,35,3.9,39,-6.7,59,45.11,1563.83,2.15,1058.6,-5.54,34.78,15.56,96.88,0.45
2011-10-31 20:21:58,45,4.19,144,18.8,62,23.92,1587.91,357.69,1183.4,30.85,32.1,17.62,105.78,0.54
2013-09-09 17:16:05,37,7.57,68,21.7,69,37.83,444.6,202.9,932.8,30.47,6.3,0.1,66.94,0.7
2012-09-01 15:49:21,78,14.6,256,12.5,63,12.94,555.33,-69.49,1147.5,10.68,16.29,0.25,0.93,0.53
2010-12-06 21:13:25,87,14.1,278,24.3,69,14.18,459.46,179.14,968.2,37.78,31.71,20.18,159.11,0.28
2015-10-08 00:40:46,95,17.16,79,-6.1,69,17.48,436.38,608.98,973.0,18.19,4.82,4.67,125.34,0.31
2008-06-13 10:25:41,73,7.25,164,-4.5,66,21.54,32.74,518.46,846.9,37.85,23.14,33.88,36.72,0.27
2008-07-07 16:51:00,79,9.49,142,-1.8,57,39.1,662.22,431.4,807.1,30.24,37.2,23.77,89.76,0.34
2015-04-20 10:11:11,20,8.34,22,24.2,61,20.38,175.99,787.83,1112.8,-3.42,32.91,34.36,19.54,0.98
2016-10-09 14:46:47,48,7.54,34,25.3,61,38.5,1747.22,301.89,1128.2,2.2,7.58,32.58,198.67,0.22
2012-08-02 23:28:15,56,16.15,9,38.7,67,5.16,1500.59,419.8,805.6,14.55,27.6,8.5,62.44,0.71
2014-06-20 22:47:54,10,14.65,200,23.6,65,3.64,536.5,499.91,851.4,37.82,3.46,26.88,21.72,0.6
